Url,Date,ID,Lang,Content,likeCount,retweetCount,quotedTweet,quoteCount,User,User_friendsCount,User_followersCount,User_statusesCount
https://twitter.com/DigitalMktAsia/status/821972065880182790,2017-01-19 06:46:26+00:00,821972065880182790,en,.@Practo raises USD 55mn in Series D funding led by #Tencent https://t.co/YC0Zl72FSy @shashanknd https://t.co/edjzgA2Woe,0,1,,0,https://twitter.com/DigitalMktAsia,941,4809,12894
https://twitter.com/HKFilmart/status/821968178926522369,2017-01-19 06:30:59+00:00,821968178926522369,en,#LALALAND partners with #Tencent for the film’s upcoming release in #China - https://t.co/KwT3CWzmgr,0,0,,0,https://twitter.com/HKFilmart,1614,2274,3901
https://twitter.com/AdgChina/status/821945283705769984,2017-01-19 05:00:01+00:00,821945283705769984,en,How Big Is #China's #Mobile-Payment Scale? https://t.co/cqbI877gLn by @WSJVideo #FinTech #Payment #Alipay #Alibaba #Tencent https://t.co/bGP5yZdzZj,0,2,,0,https://twitter.com/AdgChina,145,125,983
https://twitter.com/ThisIsEmilyLai/status/821896735735750656,2017-01-19 01:47:06+00:00,821896735735750656,en,Thursday's top #TMT news in #China and #Taiwan: #foxconn launched #android STB; #Tencent signed exclusive content deal with @mashable https://t.co/paqZnXr1eq,0,0,https://twitter.com/SPGMI_TMT/status/821876829690556417,0,https://twitter.com/ThisIsEmilyLai,52,15,40
https://twitter.com/iheartbeijing/status/822457760356954112,2017-01-20 14:56:25+00:00,822457760356954112,en,I just love that the #Tencent #直播 app lists the astrology signs of the users who joined (what a strange metric to t… https://t.co/rh30L9Yv9r,2,2,,0,https://twitter.com/iheartbeijing,7304,9575,18438
https://twitter.com/intelligentins/status/822453634965323776,2017-01-20 14:40:01+00:00,822453634965323776,en,Aviva to develop digital insurance in Hong Kong with partners https://t.co/eacwcGrPVq @avivaplc #HillhouseCapital #Tencent #HongKong #Asia,0,0,,0,https://twitter.com/intelligentins,1273,11886,34509
https://twitter.com/hongkong_agent/status/822390721286209536,2017-01-20 10:30:01+00:00,822390721286209536,en,"Tencent, Hillhouse Capital take stakes in Aviva Hong Kong #tencent https://t.co/aWkPCPhvbE",0,0,,0,https://twitter.com/hongkong_agent,1552,1005,69834
https://twitter.com/hongkong_agent/status/822390539827875844,2017-01-20 10:29:18+00:00,822390539827875844,en,"Aviva teams up with Tencent, Hillhouse Capital to launch Hong Kong insurer #tencent https://t.co/koWMBTfBFi",0,0,,0,https://twitter.com/hongkong_agent,1552,1005,69834
https://twitter.com/amissoffe/status/822380581564518400,2017-01-20 09:49:44+00:00,822380581564518400,en,Great visit of #TENCENT HQ in Shenzhen to discuss about #WeChat #Payment integration in China &amp; Worldwide #FollowTheTourist #Crossboarder https://t.co/8f4Z3Edi4K,0,0,,0,https://twitter.com/amissoffe,1530,1282,3683
https://twitter.com/SentioCapital/status/822340649626324992,2017-01-20 07:11:03+00:00,822340649626324992,en,"#China: Q4 GDP accel, led by credit easing &amp; accelerating service industry growth. Good also for #TenCent &amp; #Naspers",0,1,,0,https://twitter.com/SentioCapital,208,265,1321
https://twitter.com/analyseasia/status/822326413378260992,2017-01-20 06:14:29+00:00,822326413378260992,en,"Fresh out of the studio, Episode 158: @WeChatApp Mini-Apps with @MattyBGooner &amp; @bleongcw https://t.co/s7AtlsZVm2 #podcast #tencent",3,2,,0,https://twitter.com/analyseasia,526,3085,46675
https://twitter.com/TamaraChaos/status/822317108302200833,2017-01-20 05:37:31+00:00,822317108302200833,en,It is very #sunny today in #Shenzhen. #tencent #elizabethchilds #GodlovesSchlubs https://t.co/Zt09Fdt2bh,0,0,,1,https://twitter.com/TamaraChaos,343,452,27753
https://twitter.com/AdgChina/status/822262375428554752,2017-01-20 02:00:01+00:00,822262375428554752,en,Has #China Won The #Drone War? https://t.co/4lHjCUnUix by @benjaminjoffe #CES #DJI #Tencent #Xiaomi https://t.co/GhF8Ty1CxZ,0,0,,0,https://twitter.com/AdgChina,145,125,983
https://twitter.com/zipview/status/822259954992250881,2017-01-20 01:50:24+00:00,822259954992250881,en,Will Chinese Giant #Tencent Survive the Battle of Content? https://t.co/j4fH7Bb5mj,0,0,,0,https://twitter.com/zipview,465,1122,17927
https://twitter.com/bitnaviblog/status/822258853073059840,2017-01-20 01:46:02+00:00,822258853073059840,en,"Baidu, Tencent and other Chinese companies focusing on AI

https://t.co/rtw0TJZm4s
#Baidu #Tencent #WeChat #AI #KarlMotey https://t.co/3GZQLx8IU9",0,0,,0,https://twitter.com/bitnaviblog,202,98,1179
https://twitter.com/lenkoivi/status/822780777163329538,2017-01-21 12:19:58+00:00,822780777163329538,en,#NHL looks to build #hockey's #presence in #China with 5-year #Tencent deal https://t.co/fF0cgxXoEs,0,0,,0,https://twitter.com/lenkoivi,302,328,12119
https://twitter.com/angielptan/status/822736540300288003,2017-01-21 09:24:11+00:00,822736540300288003,en,"It marks a journey, a faith...
#thepathtobecomeaQM #tencent #hq… https://t.co/XSVPoZm5qg",0,0,,0,https://twitter.com/angielptan,290,10,2449
https://twitter.com/analyseasia/status/822609841575362561,2017-01-21 01:00:44+00:00,822609841575362561,en,"Fresh out of the studio, Episode 158: @WeChatApp Mini-Apps with @MattyBGooner &amp; @bleongcw https://t.co/hzUmUTwsmX #podcast #tencent",0,0,,0,https://twitter.com/analyseasia,526,3085,46675
https://twitter.com/analyseasia/status/823289170042949634,2017-01-22 22:00:08+00:00,823289170042949634,en,"Hear @sameer_singh17 &amp; @bleongcw discuss the investment of Hike, the messaging app in #India by #Tencent: https://t.co/TojwEO2n2y",0,0,,0,https://twitter.com/analyseasia,526,3085,46675
https://twitter.com/shah_kesha9119/status/823224050365272064,2017-01-22 17:41:23+00:00,823224050365272064,en,Here's how #Tencent's $599 million new headquarters looks https://t.co/w9tadWyzqq #ITcompany #Engineering #building #WECHAT #ClashofClans,2,0,,0,https://twitter.com/shah_kesha9119,508,339,1255
https://twitter.com/fdlx_com/status/823208552160497664,2017-01-22 16:39:47+00:00,823208552160497664,en,#news #Tencent dominates Chinese mobile app use as arena grows #business #fdlx,0,0,,0,https://twitter.com/fdlx_com,80,1751,955468
https://twitter.com/adrianho11/status/823198046955573248,2017-01-22 15:58:03+00:00,823198046955573248,en,#Tencent dominates Chinese mobile app use as the nation's online arena grows https://t.co/q6RYBhQM5O &gt; have none of those apps!,0,0,,0,https://twitter.com/adrianho11,2017,1993,24622
https://twitter.com/meinike/status/823161951555616768,2017-01-22 13:34:37+00:00,823161951555616768,en,No chance for #Google #facebook #twitter in #China #wechat rules #messaging #apps #communication #tencent https://t.co/qHjSLcgAAD https://t.co/ngDN4ZATGh,1,1,,1,https://twitter.com/meinike,409,859,3474
https://twitter.com/ZenzoLusengo/status/823147878818451456,2017-01-22 12:38:42+00:00,823147878818451456,en,Big spender Naspers is worth less than the sum of its parts https://t.co/Wrmlyrb58U #Naspers #Tencent  $JSENPN,0,1,,0,https://twitter.com/ZenzoLusengo,6332,6328,108420
https://twitter.com/MarketingEds/status/823095404061478912,2017-01-22 09:10:11+00:00,823095404061478912,en,#Tencent issues apology for #sexist game at annual party https://t.co/jzNBOWuocV,2,1,,0,https://twitter.com/MarketingEds,11546,47420,62255
https://twitter.com/DaxueConsulting/status/823092952289464320,2017-01-22 09:00:26+00:00,823092952289464320,en,#China’s #Tencent Takes on the App Store with Launch of ‘Mini Programs’ for #WeChat https://t.co/tJUOWM6bxc,1,1,,0,https://twitter.com/DaxueConsulting,288,1739,3190
https://twitter.com/lenkoivi/status/823056906344349697,2017-01-22 06:37:12+00:00,823056906344349697,en,#Tencent Dominates #Chinese #Mobile #App Use as #Online Arena Grows #Baidu #Alibaba https://t.co/RKWA8xFIj7,0,0,,0,https://twitter.com/lenkoivi,302,328,12119
https://twitter.com/analyseasia/status/822972181902725120,2017-01-22 01:00:32+00:00,822972181902725120,en,Check out our latest episode 158: @WeChatApp Mini-Apps with @MattyBGooner &amp; @bleongcw https://t.co/hzUmUTwsmX #podcast #tencent,0,0,,0,https://twitter.com/analyseasia,526,3085,46675
https://twitter.com/Broadplay/status/823591561313349632,2017-01-23 18:01:44+00:00,823591561313349632,en,Tencent Dominates Chinese Mobile App Use as Online Arena Grows. https://t.co/TQSOAIQ0VO #tencent #apps #smartphones,0,0,,0,https://twitter.com/Broadplay,1077,1568,7857
https://twitter.com/ShuoDigital/status/823573158385086466,2017-01-23 16:48:36+00:00,823573158385086466,en,#Tencent Dominates Chinese #Mobile #App Use as Online Arena Grows https://t.co/BnzWw4Mf3w,0,0,,0,https://twitter.com/ShuoDigital,370,176,729
https://twitter.com/finneyeric/status/823545686524391425,2017-01-23 14:59:27+00:00,823545686524391425,en,#NHL completes digital deal with #Tencent https://t.co/eY88RbXjUY,0,0,,0,https://twitter.com/finneyeric,1469,3858,218960
https://twitter.com/devlewis18/status/823523743695675392,2017-01-23 13:32:15+00:00,823523743695675392,en,Cant be lost on Beijing that the much vaunted BATs grew thanks to foreign capital &amp; investors #Baidu #Alibaba #Tencent https://t.co/deIFRcxybJ,0,0,https://twitter.com/caixin/status/823519410384031744,0,https://twitter.com/devlewis18,529,741,2143
https://twitter.com/CU_SPS_Sports/status/823512581990125568,2017-01-23 12:47:54+00:00,823512581990125568,en,#NHL completes digital deal with #Tencent #sportsbiz https://t.co/OeMvE1dJm1,0,0,,0,https://twitter.com/CU_SPS_Sports,1154,4416,19574
https://twitter.com/Yutcam/status/823485551860940800,2017-01-23 11:00:29+00:00,823485551860940800,en,\o/ #Aviva @HillhouseCap &amp; #Tencent (ZhongAn backer) will create #Digital insurer in HK #Insurtech #Fintech https://t.co/WYUuuDIYVM,0,0,,1,https://twitter.com/Yutcam,1568,2264,7101
https://twitter.com/htTweets/status/823481238849613824,2017-01-23 10:43:21+00:00,823481238849613824,en,".@AlibabaTalk, #Tencent drives China’s Internet population increased to 731 million https://t.co/3T5UOoaqWM https://t.co/e7FG1GKwBv",7,5,,1,https://twitter.com/htTweets,138,8654956,1146369
https://twitter.com/comss/status/823470217821036544,2017-01-23 09:59:33+00:00,823470217821036544,en,Tencent PC Manager https://t.co/eL2M8RfIhR #Tencent #антивирус #bitdefender #windows #security https://t.co/RWny8anl7T,0,1,,0,https://twitter.com/comss,303,2489,26785
https://twitter.com/D_Zimnoch/status/823468796686069761,2017-01-23 09:53:55+00:00,823468796686069761,en,"#Tencent partners with #Aviva to open HK #insurer hub
#insurtech #collaboration  #readyforstartups 
 https://t.co/XiFbi1yNaR",0,0,,0,https://twitter.com/D_Zimnoch,1096,2508,7813
https://twitter.com/DigitalRetex/status/823461667224875009,2017-01-23 09:25:35+00:00,823461667224875009,en,"Tencent and Alibaba top China's Internet company market share https://t.co/PALLO8xnnK
#tencent #China #InternetMarketing",0,1,,0,https://twitter.com/DigitalRetex,113,77,509
https://twitter.com/NawiedJabarkhyl/status/823415777147715584,2017-01-23 06:23:14+00:00,823415777147715584,en,"Facts on #China's booming online industry, now worth almost $800 billion. @AlibabaGroup &amp; #Tencent lead the way. https://t.co/NyKNEpwLgw",0,0,,0,https://twitter.com/NawiedJabarkhyl,1919,1782,6455
https://twitter.com/fdlx_com/status/823413559132614656,2017-01-23 06:14:25+00:00,823413559132614656,en,#news #Tencent and Alibaba top China's Internet company market share #business #fdlx,0,0,,0,https://twitter.com/fdlx_com,80,1751,955468
https://twitter.com/alltechasianews/status/823358931300851712,2017-01-23 02:37:21+00:00,823358931300851712,en,"""#Tencent Dominates Chinese Mobile App Use as Online Arena Grows"" (no surprises there)
https://t.co/xZlHH8trhq",0,1,,0,https://twitter.com/alltechasianews,574,7362,27916
https://twitter.com/analyseasia/status/823334624680099840,2017-01-23 01:00:45+00:00,823334624680099840,en,Don't miss our latest Episode 158: @WeChatApp Mini-Apps with @MattyBGooner &amp; @bleongcw https://t.co/hzUmUTwsmX #podcast #tencent,0,0,,0,https://twitter.com/analyseasia,526,3085,46675
https://twitter.com/TechWireAsia/status/824004859569590273,2017-01-24 21:24:02+00:00,824004859569590273,en,#China’s tech triple threat #BAT sees #Tencent spearheading app market https://t.co/OTsh8LcqFK https://t.co/X4AMihrMW4,0,0,,0,https://twitter.com/TechWireAsia,2432,103322,18521
https://twitter.com/wlstcom/status/823940506384302081,2017-01-24 17:08:19+00:00,823940506384302081,en,Tencent Is One Of The Best Chinese Companies On The Market Right Now #TCEHY #LongIdeas https://t.co/bsp54J2Vhb https://t.co/KALb3LSiXx,0,0,,0,https://twitter.com/wlstcom,71,2019,402626
https://twitter.com/TechWireAsia/status/823914257666306048,2017-01-24 15:24:01+00:00,823914257666306048,en,#China’s tech triple threat #BAT sees #Tencent spearheading app market https://t.co/OTsh8KUPha https://t.co/FXh0zdDkzo,0,0,,0,https://twitter.com/TechWireAsia,2432,103322,18521
https://twitter.com/wlstcom/status/823865358775939074,2017-01-24 12:09:42+00:00,823865358775939074,en,Chart Of The Day: Alibabas Short-Term Growth Hides Longer-Term Volatility #JD #TCEHY #BABA https://t.co/rjtVAsXrVb https://t.co/A6PE4Y6Phi,0,0,,0,https://twitter.com/wlstcom,71,2019,402626
https://twitter.com/CoresightNews/status/823844070380498946,2017-01-24 10:45:07+00:00,823844070380498946,en,News: #Tencent dominates Chinese #mobile app use as the nation's online arena grows https://t.co/RcALpOskWX via @technology,0,0,,0,https://twitter.com/CoresightNews,977,3981,20349
https://twitter.com/TechWireAsia/status/823823407791869952,2017-01-24 09:23:00+00:00,823823407791869952,en,#China’s tech triple threat #BAT sees #Tencent spearheading app market https://t.co/OTsh8LcqFK https://t.co/0t4wrbcGZN,0,0,,0,https://twitter.com/TechWireAsia,2432,103322,18521
https://twitter.com/analyseasia/status/823787611953229824,2017-01-24 07:00:46+00:00,823787611953229824,en,"Hear @MattyBGooner discuss the ideas &amp; innovations from Allan Zhang, the founder &amp; leader of @WeChatApp in #tencent https://t.co/hzUmUTwsmX",0,0,,0,https://twitter.com/analyseasia,526,3085,46675
https://twitter.com/MothInnovate/status/823782754651435009,2017-01-24 06:41:28+00:00,823782754651435009,en,#Tencent dominates Chinese #mobile app use as the nation's online arena grows ~ @technology https://t.co/P03D95EhPB,0,0,,0,https://twitter.com/MothInnovate,971,1538,6258
https://twitter.com/TechWireAsia/status/823732811622268928,2017-01-24 03:23:01+00:00,823732811622268928,en,#China’s tech triple threat #BAT sees #Tencent spearheading app market https://t.co/OTsh8KUPha https://t.co/z6CPrZQAVJ,0,0,,0,https://twitter.com/TechWireAsia,2432,103322,18521
https://twitter.com/futuramenTECH/status/824298374270697474,2017-01-25 16:50:21+00:00,824298374270697474,en,#Tencent Is One Of The Best Chinese Companies On The Market Right Now  https://t.co/2nUMkZU3wj,2,1,,0,https://twitter.com/futuramenTECH,471,235,3651
https://twitter.com/DHQLounge/status/824214184573501440,2017-01-25 11:15:49+00:00,824214184573501440,en,This amazing selfie #app is #China's newest #beauty obsession https://t.co/8ppiF6l5Rp #tencent #tech,0,0,,0,https://twitter.com/DHQLounge,36,683,267576
https://twitter.com/Panoss_64/status/824213914342883332,2017-01-25 11:14:44+00:00,824213914342883332,en,This amazing selfie #app is #China's newest #beauty obsession https://t.co/3qv5H7gf25 #tencent #tech,0,0,,0,https://twitter.com/Panoss_64,445,1175,263743
https://twitter.com/DHQLounge/status/824202605022822400,2017-01-25 10:29:48+00:00,824202605022822400,en,This amazing selfie #app is #China's newest #beauty obsession https://t.co/aSQ8RvzNYD #tencent #tech,0,0,,0,https://twitter.com/DHQLounge,36,683,267576
https://twitter.com/DHQLounge/status/824198462342361093,2017-01-25 10:13:20+00:00,824198462342361093,en,This amazing selfie #app is #China's newest #beauty obsession https://t.co/syD8OrqwnF #tencent #tech,0,0,,0,https://twitter.com/DHQLounge,36,683,267576
https://twitter.com/YojeDesign/status/824193426270908417,2017-01-25 09:53:20+00:00,824193426270908417,en,#socialmedia #itcd  This amazing selfie #app is #China's newest #beauty obsession https://t.co/jJNWKFSxMK #tencent,0,0,,0,https://twitter.com/YojeDesign,1173,1462,141656
https://twitter.com/gabriel_hussy/status/824192186791165952,2017-01-25 09:48:24+00:00,824192186791165952,en,This amazing selfie app is China's newest beauty obsession https://t.co/oCsfFoG4G4 #Beauty #Tencent #App https://t.co/qh3EzndM1e,0,0,,0,https://twitter.com/gabriel_hussy,1500,2396,87181
https://twitter.com/thekenshen/status/824192173046398979,2017-01-25 09:48:21+00:00,824192173046398979,en,This amazing selfie app is China's newest beauty obsession https://t.co/iNPlZ6lgKr #Beauty #Tencent https://t.co/iIXHBQfBiI,0,0,,0,https://twitter.com/thekenshen,815,1456,42141
https://twitter.com/everiting/status/824192146274127873,2017-01-25 09:48:15+00:00,824192146274127873,en,This amazing selfie app is China's newest beauty obsession https://t.co/rAIFd8i4Wr #Beauty #Tencent #tech #news https://t.co/vOeE1igMB2,0,0,,0,https://twitter.com/everiting,4829,5923,365054
https://twitter.com/I_AM_Finance/status/824192140813172737,2017-01-25 09:48:13+00:00,824192140813172737,en,This amazing selfie app is China's newest beauty obsession https://t.co/1woMDIc55a #Beauty #Tencent https://t.co/xf7SywMzoi,0,0,,0,https://twitter.com/I_AM_Finance,14900,15175,150356
https://twitter.com/geeksherif/status/824192138145632257,2017-01-25 09:48:13+00:00,824192138145632257,en,This amazing selfie app is China's newest beauty obsession https://t.co/xj7AqVSMVu #Beauty #Tencent https://t.co/1UujjprxrL,0,0,,0,https://twitter.com/geeksherif,6009,6880,33127
https://twitter.com/Taahakhalid/status/824192129455050752,2017-01-25 09:48:11+00:00,824192129455050752,en,This amazing selfie app is China's newest beauty obsession https://t.co/ad71vgkXnr #Beauty #Tencent https://t.co/ENRQ6s6Qg5,0,0,,0,https://twitter.com/Taahakhalid,10524,10749,25616
https://twitter.com/GeekInfoNow/status/824191875435425792,2017-01-25 09:47:10+00:00,824191875435425792,en,This amazing selfie app is China's newest beauty obsession https://t.co/A0lCqdSAr1 #Beauty #Tencent #App #China,0,0,,0,https://twitter.com/GeekInfoNow,89,1834,609202
https://twitter.com/adincube/status/824184981492760576,2017-01-25 09:19:46+00:00,824184981492760576,en,#Tencent Dominates Chinese #Mobile #App Use as Online Arena Grows #mobileapps #appusage #baidu #mobileusers https://t.co/K16uZoWkQ6,1,0,,0,https://twitter.com/adincube,1586,1338,590
https://twitter.com/TEFReview/status/824171276528918528,2017-01-25 08:25:19+00:00,824171276528918528,en,@DJIGlobal The makings of China’s global #innovation hub. https://t.co/R0TK796zOV #TechNews #BYD #Tencent #DJI #Huawei https://t.co/S22kp2m6zN,0,0,,0,https://twitter.com/TEFReview,1061,895,4994
https://twitter.com/TEFReview/status/824171074405466113,2017-01-25 08:24:31+00:00,824171074405466113,en,@TencentCorp The makings of China’s global #innovation hub. https://t.co/R0TK796zOV #TechNews #BYD #Tencent #DJI #Huawei https://t.co/VlxY4osIlX,0,0,,0,https://twitter.com/TEFReview,1061,895,4994
https://twitter.com/TEFReview/status/824170722994098176,2017-01-25 08:23:07+00:00,824170722994098176,en,@BYDCompany The makings of China’s global #innovation hub. https://t.co/R0TK796zOV #TechNews #BYD #Tencent #DJI #Huawei https://t.co/i6jhx02KDs,0,0,,0,https://twitter.com/TEFReview,1061,895,4994
https://twitter.com/TEFReview/status/824170296466952192,2017-01-25 08:21:25+00:00,824170296466952192,en,@Huawei  The makings of China’s global #innovation hub. https://t.co/R0TK796zOV #TechNews #BYD #Tencent #DJI #Huawei https://t.co/aOZ8UUczov,0,0,,0,https://twitter.com/TEFReview,1061,895,4994
https://twitter.com/TEFReview/status/824165922298589185,2017-01-25 08:04:02+00:00,824165922298589185,en,The makings of China’s global #innovation hub. https://t.co/R0TK796zOV #TechNews #BYD #Tencent #DJI #Huawei https://t.co/iFfgQuOs1h,2,2,,1,https://twitter.com/TEFReview,1061,895,4994
https://twitter.com/analyseasia/status/824089531129462784,2017-01-25 03:00:29+00:00,824089531129462784,en,Hear @MattyBGooner introduce the @WeChatApp by #Tencent &amp; the interesting statistics of its usage in #China https://t.co/hzUmUTwsmX,0,0,,0,https://twitter.com/analyseasia,526,3085,46675
https://twitter.com/analyseasia/status/824059384229675008,2017-01-25 01:00:42+00:00,824059384229675008,en,"While you are away, Episode 158: @WeChatApp Mini-Apps with @MattyBGooner &amp; @bleongcw https://t.co/hzUmUTwsmX #podcast #tencent",0,0,,0,https://twitter.com/analyseasia,526,3085,46675
https://twitter.com/worldnewsdotcom/status/824745795161305088,2017-01-26 22:28:15+00:00,824745795161305088,en,"#China's #AntFinancial acquiring #MoneyGram in overseas push

#alibaba #JackMa #TENCENT #wechat #WesternUnion 

https://t.co/ustooLtMrk https://t.co/lpadru0HvO",0,0,,0,https://twitter.com/worldnewsdotcom,5134,24028,142069
https://twitter.com/ZenzoLusengo/status/824563463968190464,2017-01-26 10:23:44+00:00,824563463968190464,en,Tencent Is One Of The Best Chinese Companies On The Market Right Now https://t.co/AbNsarbJt9 $TCEHY #Tencent #Naspers $JSENPN,1,0,,0,https://twitter.com/ZenzoLusengo,6332,6328,108420
https://twitter.com/TomMackenzieTV/status/824502447305617409,2017-01-26 06:21:16+00:00,824502447305617409,en,Inside a Sophisticated Chinese Mobile Payment Market https://t.co/Oq8Pnuyd97 via @business @Alipay #China #Alibaba #Tencent,1,0,,0,https://twitter.com/TomMackenzieTV,1539,7542,3587
https://twitter.com/alvinfoo/status/824434572527939584,2017-01-26 01:51:34+00:00,824434572527939584,en,Data from Cheetah Global Lab reinforces that #WeChat IS the #Chinese #internet https://t.co/3hh0GGHFAD #tencent #im #messaging,0,0,,0,https://twitter.com/alvinfoo,19360,109646,80843
https://twitter.com/ThisIsEmilyLai/status/824430257084043264,2017-01-26 01:34:25+00:00,824430257084043264,en,Dadi Media bought China cinemas from HK operator; #Tencent restructured music units; @Apple sued @Qualcomm  in Beijing IP court #TMT #China https://t.co/asfVgoWx1K,0,0,https://twitter.com/SPGMI_TMT/status/824414356867682304,0,https://twitter.com/ThisIsEmilyLai,52,15,40
https://twitter.com/husamasi/status/824429650285731841,2017-01-26 01:32:00+00:00,824429650285731841,en,"My Chinese column at #Tencent
https://t.co/pnrH2ifhNS",0,0,,0,https://twitter.com/husamasi,64,787,1556
https://twitter.com/wlstcom/status/825115483842154496,2017-01-27 22:57:15+00:00,825115483842154496,en,Over $30 Billion In Games Deals In 2016 #FB #TCEHY #ATVI #TimMerel $FB $TCEHY $ATVI #wlst https://t.co/UdjG2M7sFM https://t.co/BWzPGVUwY4,0,0,,0,https://twitter.com/wlstcom,71,2019,402626
https://twitter.com/DiabeticCyborgg/status/825111405422600193,2017-01-27 22:41:03+00:00,825111405422600193,en,“The Next #Disney Will Come from #China and Its Name Is #Tencent” by @notvert https://t.co/dUPUe4xajR #Gaming #Tech #Entertainment #Movies,1,0,,0,https://twitter.com/DiabeticCyborgg,4691,6768,338329
https://twitter.com/bamko_eth/status/825077211698954240,2017-01-27 20:25:11+00:00,825077211698954240,en,"#PanEntertainment ""The idea was for #Tencent to leverage its intellectual property (IP), mainly from games,... https://t.co/oANq9l4dzu",0,0,,0,https://twitter.com/bamko_eth,3516,4798,59226
https://twitter.com/lenkoivi/status/825053995110641664,2017-01-27 18:52:55+00:00,825053995110641664,en,#Spotify and #AppleMusic will struggle in #China. Meet the reason why…#Tencent https://t.co/CTd8loLelH,0,0,,0,https://twitter.com/lenkoivi,302,328,12119
https://twitter.com/CosmoDiTucci/status/825029980014968832,2017-01-27 17:17:30+00:00,825029980014968832,en,How can be realized #P2P and reduced use of #cash ? #ApplePay #AndroidPay #SamsungPay #alipay  #TENCENT #paypal,0,0,,0,https://twitter.com/CosmoDiTucci,218,48,295
https://twitter.com/EmericDhelens/status/824992814337495040,2017-01-27 14:49:49+00:00,824992814337495040,en,#Tencent soon as big as #Disney ? Or the next #GAFA?  #cinema #entertainment #Digitalnative https://t.co/7qiRWYM1fx,1,0,,0,https://twitter.com/EmericDhelens,134,68,115
https://twitter.com/MusicDish_China/status/824983463698825217,2017-01-27 14:12:39+00:00,824983463698825217,en,Spotify and Apple Music will struggle in China. Meet the reason why… https://t.co/CKyk4LWoII #streaming #asia #tencent,1,0,,0,https://twitter.com/MusicDish_China,1574,2888,8720
https://twitter.com/ashishsondhi/status/824935266427224064,2017-01-27 11:01:08+00:00,824935266427224064,en,"All series $10m funding with $1bn valuation that is foodtech India, only P&amp;L matters #foodTech #tencent #SiliconValley #tech  Math is simple",0,0,,0,https://twitter.com/ashishsondhi,29,52,979
https://twitter.com/ashishsondhi/status/824931009170960384,2017-01-27 10:44:13+00:00,824931009170960384,en,What looks FAB isn't always FAB. Materialistic Responsive Mashup with Simplicity yummy @TencentCorp #googledevs #tencent #Alphabet #tech,0,0,,0,https://twitter.com/ashishsondhi,29,52,979
https://twitter.com/lgriffe/status/824929217355853825,2017-01-27 10:37:06+00:00,824929217355853825,en,#Tencent #music subscriptions services has over 77% market share in #China and has 2 exclusive licensing deal with #Sony and #Warner. https://t.co/v6bNYmL803,0,0,,0,https://twitter.com/lgriffe,104,123,371
https://twitter.com/lgriffe/status/824928212258082816,2017-01-27 10:33:06+00:00,824928212258082816,en,#Tencent is the #3 music platform in the world with more than 15M subs behind #Apple and #Spotify. And it is profitable unlike #Spotify https://t.co/XNR5gD1VFD,0,0,,0,https://twitter.com/lgriffe,104,123,371
https://twitter.com/JanLucanus/status/824850418081542144,2017-01-27 05:23:59+00:00,824850418081542144,en,#ForwardThinking #Tencent #Executive - Spotify and Apple Music will struggle in China. Meet the reason why... -... https://t.co/pBQ1xj1PSh,0,0,,0,https://twitter.com/JanLucanus,97,228,7633
https://twitter.com/JanLucanus/status/824850397349060609,2017-01-27 05:23:54+00:00,824850397349060609,en,#ForwardThinking #Tencent #Executive - Spotify and Apple Music will struggle in China. Meet the reason... https://t.co/wMoWs9W21K,0,0,,0,https://twitter.com/JanLucanus,97,228,7633
https://twitter.com/SchoolHardStock/status/825444855228854272,2017-01-28 20:46:04+00:00,825444855228854272,en,"Tencent is a Major Player in China’s Internet Market #TCEHY $TCEHY
https://t.co/IfYpkNaM6W https://t.co/ssMe5RXiBd",0,0,,0,https://twitter.com/SchoolHardStock,2,50,949
https://twitter.com/BourseetTrading/status/825441047950028801,2017-01-28 20:30:56+00:00,825441047950028801,en,"⚡️"" #Alibaba #Baidu #Tencent "" 👍and their new online #banks 
👁️👁️https://t.co/P5ExVggTOf 
#fintech  @jaypalter https://t.co/WgCNmVMzjN",3,5,,0,https://twitter.com/BourseetTrading,587,14257,69049
https://twitter.com/FintechBalerina/status/825355025413070850,2017-01-28 14:49:07+00:00,825355025413070850,en,"Infograph on #redpackets for #cny2017 . #wechat #fintech #payments #ewallet #china #tencent #shenzhen #beijing
https://t.co/cAiyTqeTI9 https://t.co/1pEVxho0zt",7,8,,1,https://twitter.com/FintechBalerina,769,877,4050
https://twitter.com/analyseasia/status/825342876250996736,2017-01-28 14:00:50+00:00,825342876250996736,en,[Chinese New Year Recap] Everything you want to know about #Tencent &amp; @WeChatApp with @evawxiao https://t.co/GWFxgTsXbR #China,0,0,,0,https://twitter.com/analyseasia,526,3085,46675
https://twitter.com/analyseasia/status/825327743722205184,2017-01-28 13:00:42+00:00,825327743722205184,en,[Chinese New Year Recap] Everything you want to know about #Tencent &amp; QQ with @evawxiao https://t.co/zRMxKNW8rk #China,0,0,,0,https://twitter.com/analyseasia,526,3085,46675
https://twitter.com/furm_b/status/825324046317395968,2017-01-28 12:46:01+00:00,825324046317395968,en,"#AI-powered, personalized recommendations, the next stage of #China’s reading apps https://t.co/wPqp5gsbYW #tencent #wechat #qq #toutiao",0,0,,0,https://twitter.com/furm_b,520,249,7709
